Speaker ID,Text_en,Text_ortho,Sent ID,Sound Url
Sp37,"Well, they did a good job.",De try sha.,BEN_02_Andrew-Lifestory_MG__31,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,They brought me back to life.,Sey de fit revive me back to life.,BEN_02_Andrew-Lifestory_MG__32,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"At the end of the day, even on my sick bed, I was not even praying to live because the pain I was enduring at that time was too much, I was in an awful situation.","At di end of di day, even me on my sick bed, I no even dey pray to even live because di pain wen I dey pass through at dat time dey too much, dey terribly bad.",BEN_02_Andrew-Lifestory_MG__33,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"So we tried, tried, tried everything.","So we try, try, try.",BEN_02_Andrew-Lifestory_MG__34,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,Even the hospital could not make headway.,Even di hospital no fit make headway.,BEN_02_Andrew-Lifestory_MG__35,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"Then they said, okay, let's try native medicine.",De con say okay make we try native.,BEN_02_Andrew-Lifestory_MG__36,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"Then my parents took me to the villages, all sorts of villages.","My parents con carry me go villages, different, different villages.",BEN_02_Andrew-Lifestory_MG__37,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,One guy would bring his own medicine.,Dis one go bring im own medicine.,BEN_02_Andrew-Lifestory_MG__38,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"Another would would say, ""ah, it's this.",Dis one go say ah na dis one.,BEN_02_Andrew-Lifestory_MG__39,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"Someone who had this disease took this one... it's this one... it cured him at the time.""","Person wey e sick dis one, na dis one e take cure am one time.",BEN_02_Andrew-Lifestory_MG__40,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,They did all sorts of things.,Dem do different types of things.,BEN_02_Andrew-Lifestory_MG__41,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,Some would say no.,Some go say no o.,BEN_02_Andrew-Lifestory_MG__42,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,You should do a sacrifice.,Na to do sacrifice.,BEN_02_Andrew-Lifestory_MG__43,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,Do all the sacrifice for...,Do all di sacrifice for...,BEN_02_Andrew-Lifestory_MG__44,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"All these ones I am telling you now, it took us seven years.","All dis one I dey tell you so, e con take over seven years.",BEN_02_Andrew-Lifestory_MG__45,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,So even my parents got tired.,So even my parents con tire.,BEN_02_Andrew-Lifestory_MG__46,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,Even my father got tired.,My papa sef con tire.,BEN_02_Andrew-Lifestory_MG__47,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,He then realised the truth.,E con see as di matter be.,BEN_02_Andrew-Lifestory_MG__48,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"He said, this one is... it's either I live, or I go to the other side.","E say dis one na, is either I live, or I go di oder side of the world.",BEN_02_Andrew-Lifestory_MG__49,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,Then he said he could not continue anymore.,E con say e no fit anymore.,BEN_02_Andrew-Lifestory_MG__50,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"Then he moved me from the village to town, and said that whatever happens, we will accept it.","Con move me from village come town say anything wey happen, we go take am like dat.",BEN_02_Andrew-Lifestory_MG__51,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,Glory be to God!,To God be di glory!,BEN_02_Andrew-Lifestory_MG__52,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"October... (but I cannot remember the exact year now) October... (just after seven years)... a... October second, it was that day [eng that I found my healing eng].","October (but I no go fit remember di exact year now), October (when e just be seven years), October second, na dat day na im I found my healing.",BEN_02_Andrew-Lifestory_MG__53,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"And this time, I went back to the church.","And dis time, I con come back to di church.",BEN_02_Andrew-Lifestory_MG__54,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"I will say that for this one, my life is a miracle.","I go say for dis one, my life na miracle.",BEN_02_Andrew-Lifestory_MG__55,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"You know, I didn't get healed at the herbalist's.","You know, I no find my healing for di herbalist place.",BEN_02_Andrew-Lifestory_MG__56,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,I did not get healed at the hospital where I went.,I no find my healings for di hospital wen I go.,BEN_02_Andrew-Lifestory_MG__57,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp37,"It was in the church, when we came back to the church, where we were born, which... which is the Roman Catholic Church, it was there I found my miracle, I found my healing.","Na church wen we con come back to di church wen dem born us put which, wen be di Roman Catholic Church na dere me con find my miracle wen I con take find my healing.",BEN_02_Andrew-Lifestory_MG__58,http://naijasyncor.huma-num.fr/carte/mp3/BEN_02_Andrew-lifestory_MG.wav
Sp41,"This dish, the dish I want to teach you all how to cook, is egusi.","Dis soup, di soup wey I wan teach una how to cook, na egusi soup.",BEN_08_Egusi-And-Banga-Soup_MG__1,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"The way to cook egusi is to take out your egusi seeds, and grind them.","How dey take dey cook egusi soup be sey you go bring out your egusi, you go grind am.",BEN_08_Egusi-And-Banga-Soup_MG__2,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,Mstchew.,Mtschew!,BEN_08_Egusi-And-Banga-Soup_MG__3,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"If you finish grinding, you can use...","If you grind am finish, you fit use...",BEN_08_Egusi-And-Banga-Soup_MG__4,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Some use a grinding stone to grind it, some use me- uh... a grinding machine to grind it, some use a blender to grind it.","Some dey use grinding stone grind am, some dey use me-... eh grinding machine grind am, some dey use blender dey grind am.",BEN_08_Egusi-And-Banga-Soup_MG__5,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"However you do it, the esugi is smooth.","Anyone wey you provided, di egusi smooth.",BEN_08_Egusi-And-Banga-Soup_MG__6,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"When it is smooth... it has turned to powder, you put it into a bowl, you put it into a plastic bowl.","If e don smooth, don turn powder, you turn am put inside bowl, you put am inside rubber.",BEN_08_Egusi-And-Banga-Soup_MG__7,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,You put it into a plastic bowl.,You turn am put inside rubber.,BEN_08_Egusi-And-Banga-Soup_MG__8,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Once you've put it in the plastic bowl, you add a little water, you stir it.","When you don put am inside di rubber, you add small water, you turn am.",BEN_08_Egusi-And-Banga-Soup_MG__9,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,You can add chilli peppers.,You fit put pepper inside.,BEN_08_Egusi-And-Banga-Soup_MG__10,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Once you've added your peppers, slice your onions and put them inside.","You put pepper inside, slice your onions put inside.",BEN_08_Egusi-And-Banga-Soup_MG__11,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,Some like to fry it while others don't.,Some of dem dey like to fry am while some people no dey like.,BEN_08_Egusi-And-Banga-Soup_MG__12,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Some like to fry it, others don't.","Some dey like to fry, some no dey like to fry am.",BEN_08_Egusi-And-Banga-Soup_MG__13,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,But I want to tell you the one that th-... you...,"But I wan tell you di one wey de, you...",BEN_08_Egusi-And-Banga-Soup_MG__14,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,Uh... it is the fried one I want to tell you about now.,Ehn na di frying aspect own na im I wan tell you so.,BEN_08_Egusi-And-Banga-Soup_MG__15,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"For the fried version, as you put it into the bowl, you turn it and that's it.","Di frying aspect be sey as you put am inside bowl, you turn am finish.",BEN_08_Egusi-And-Banga-Soup_MG__16,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,You put the uh... onions inside the ma-... uh... inside the egusi.,You put di eh onions inside di ma-... eh inside di egusi.,BEN_08_Egusi-And-Banga-Soup_MG__17,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"You turn, eh you..., you put the..., uh... sliced onions into it.","You turn, eh you, you put di, eh slice onions put.",BEN_08_Egusi-And-Banga-Soup_MG__18,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,You stir it well.,You stir am finish.,BEN_08_Egusi-And-Banga-Soup_MG__19,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Once you have finished stirring it, you put it into the hot oil.","After you don stir am finish, you turn am put inside di hot oil.",BEN_08_Egusi-And-Banga-Soup_MG__20,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,But you don't wait for the oil to bleach before you put everything inside.,But you no go wait meh di oil bleach before you turn everything put.,BEN_08_Egusi-And-Banga-Soup_MG__21,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"When you have finished putting it inside, inside the ho-, uh... hot oil, you then keep stirring it so that it will not burn.","When you don turn am inside, put inside di ho-... eh hot oil, you con still dey turn am so that e no go burn.",BEN_08_Egusi-And-Banga-Soup_MG__22,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,You keep stirring it until uh... the egusi has changed colour.,"You go still dey turn am, dey turn until eh egusi don change colour.",BEN_08_Egusi-And-Banga-Soup_MG__23,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Once it has changed colour inside that pot, it has changed colour a little, you see the cu-... the co-... uh... difference in colour, then, you add water.","Once e don change colour inside dat pot, e don change colour small, you don see di cu-... di co-... eh difference in colour finish, den, you go con add water.",BEN_08_Egusi-And-Banga-Soup_MG__24,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"If it's meat stock, if it's meat stock, you add... you pour it inside.","If na meat water, if na meat water, you add, you pour am inside.",BEN_08_Egusi-And-Banga-Soup_MG__25,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Once you've poured the meat stock inside the, the... inside the dish, you stir it a little.","Once you don pour di meat water inside di, di, inside di soup, you go con turn am small.",BEN_08_Egusi-And-Banga-Soup_MG__26,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,Leave it to boil.,Leave am make e boil.,BEN_08_Egusi-And-Banga-Soup_MG__27,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"But before it boils, you have put all your maggi, your salt, your crayfish.","But before e go boil, you go don put all your maggi, your salt, your crayfish.",BEN_08_Egusi-And-Banga-Soup_MG__28,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"If it's locust bean cake you have, you stir it into the dish.","If na dawadawa you get, you turn am put.",BEN_08_Egusi-And-Banga-Soup_MG__29,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Once you have finished putting it in, and it has finished boiling, then you add your meat.","Once you don put am finish, e don boil finish, den you put your meat.",BEN_08_Egusi-And-Banga-Soup_MG__30,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"If the meat is not soft yet, you add it when you put all your ingredients so that everything boils together.","If di meat never soft, you put am dat period wey be sey you dey put all your ingredients so dat everyting go boil together.",BEN_08_Egusi-And-Banga-Soup_MG__31,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Once everything has boiled together, everything has finished boiling, then you add...","Once everything don boil together, everything don boil finish, before you go con add.",BEN_08_Egusi-And-Banga-Soup_MG__32,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"If it's bitter leaf that you have, that you want to put inside, you add it; if it's pumpkin leaf that you want to put inside, add it.","If na bitter leaf you get o, you wan put inside, you put, if na pumpkin leaf you wan put inside, you put inside.",BEN_08_Egusi-And-Banga-Soup_MG__33,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Then, add salt.","Den, you put salt.",BEN_08_Egusi-And-Banga-Soup_MG__34,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,Then leave it to boil.,Den you leave am make e boil.,BEN_08_Egusi-And-Banga-Soup_MG__35,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"If it has boiled very well, it has boiled very very well, as you see that it has boiled very very well, taste it.","If e don boil well, e don boil well, well, as you see am say e dey boil well, well, you taste am.",BEN_08_Egusi-And-Banga-Soup_MG__36,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"If the taste st-... if the taste ni-... it doesn't taste how you want, add more again.","If di taste st-... if di taste ni, e no meet up to di taste wey you want, you still add.",BEN_08_Egusi-And-Banga-Soup_MG__37,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"If it's the salt that is not sufficient yet, add a little more salt.","If na salt never dey am, you add small salt join am.",BEN_08_Egusi-And-Banga-Soup_MG__38,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"Then when it has finished boiling, bring it down.","Den when e don boil finish, you bring am down.",BEN_08_Egusi-And-Banga-Soup_MG__39,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
Sp41,"If it's garri you wanna have with it, uh... that you want to eat it with, use garri.","If na garri you wan use eat, eh you wan use take am, use garri.",BEN_08_Egusi-And-Banga-Soup_MG__40,http://naijasyncor.huma-num.fr/carte/mp3/BEN_08_Egusi-and-Banga-Soup_MG.wav
